ID,ActorClass,Species,X,Y,Z,Radius,Min,Max
1_BP_CreatureSpawner408,BP_CreatureSpawner_C,Char_CrabHatcher_C,-125354.3671875,-167483.9375,29583.603515625,200,1,1
1_BP_CreatureSpawner409,BP_CreatureSpawner_C,Char_CrabHatcher_C,134636.75,-55630.64453125,5580.20654296875,300,1,1
1_BP_CreatureSpawner40_10,BP_CreatureSpawner_C,Char_Hog_C,-17404.5234375,-50289,15854.017578125,500,2,2
1_BP_CreatureSpawner410,BP_CreatureSpawner_C,Char_Spitter_C,-151733.21875,13946.7265625,25744.28515625,1500,1,1
1_BP_CreatureSpawner411,BP_CreatureSpawner_C,Char_CrabHatcher_C,149074.28125,-46382.55078125,9405.4384765625,300,1,1
1_BP_CreatureSpawner412,BP_CreatureSpawner_C,Char_CrabHatcher_C,131255.28125,-96213.6953125,2704.84619140625,300,1,1
1_BP_CreatureSpawner413,BP_CreatureSpawner_C,Char_CrabHatcher_C,128611.421875,-93556.265625,1943.2056884765625,300,1,1
1_BP_CreatureSpawner414,BP_CreatureSpawner_C,Char_CrabHatcher_C,136348.578125,-94682.234375,1756.3314208984375,2000,2,2
1_BP_CreatureSpawner415_2,BP_CreatureSpawner_C,Char_CrabHatcher_C,-270522.25,-190637.453125,2841.422607421875,200,1,1
1_BP_CreatureSpawner416,BP_CreatureSpawner_C,Char_Hog_C,-127646.2109375,22823.7265625,27014.28515625,500,2,2
1_BP_CreatureSpawner417,BP_CreatureSpawner_C,Char_Spitter_Small_C,138861.015625,-91485.0234375,1870.8031005859375,1000,2,2
1_BP_CreatureSpawner418_2,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,240549.890625,-240110.3125,1239.740234375,15000,3,3
1_BP_CreatureSpawner419_8,BP_CreatureSpawner_C,Char_Hog_C,297676.625,-249130.46875,2358.568359375,200,1,1
1_BP_CreatureSpawner41_21,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-78708.296875,-31939.732421875,15424.7734375,10000,3,3
1_BP_CreatureSpawner421,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,290037.28125,-164712.921875,4907.8671875,200,1,1
1_BP_CreatureSpawner424,BP_CreatureSpawner_C,Char_Hog_C,346032.28125,-215602.921875,4347.8671875,800,1,1
1_BP_CreatureSpawner425,BP_CreatureSpawner_C,Char_CrabHatcher_C,-210683.1875,43573.22265625,10220.2421875,300,1,1
1_BP_CreatureSpawner427,BP_CreatureSpawner_C,Char_Spitter_Small_C,360177.28125,-230832.921875,4447.8671875,200,1,1
1_BP_CreatureSpawner428,BP_CreatureSpawner_C,Char_CrabHatcher_C,-260545.9375,-192268.65625,-1168.6324462890625,200,1,1
1_BP_CreatureSpawner429_14,BP_CreatureSpawner_C,Char_Spitter_Small_C,173166.671875,202488.4375,-9078.6416015625,500,1,1
1_BP_CreatureSpawner42_12,BP_CreatureSpawner_C,Char_Spitter_Small_C,-23753.625,-57958.43359375,13609.8203125,3000,3,3
1_BP_CreatureSpawner43,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-89862.7421875,-61238.234375,15869.544921875,1000,1,1
1_BP_CreatureSpawner430,BP_CreatureSpawner_C,Char_Hog_C,303057.28125,-139167.921875,3722.8671875,200,1,1
1_BP_CreatureSpawner431,BP_CreatureSpawner_C,Char_Spitter_Small_C,237126.21875,-166420.8125,2763.24609375,200,1,1
1_BP_CreatureSpawner432,BP_CreatureSpawner_C,Char_Hog_C,271477.28125,-212232.921875,3262.8671875,800,1,1
1_BP_CreatureSpawner433,BP_CreatureSpawner_C,Char_Hog_C,266897.28125,-125642.921875,4217.8671875,200,1,1
1_BP_CreatureSpawner434,BP_CreatureSpawner_C,Char_Hog_C,270777.28125,-114387.921875,4217.8671875,200,1,1
1_BP_CreatureSpawner435_13,BP_CreatureSpawner_C,Char_Spitter_Small_C,9063.044921875,-147730.28125,-747.8802490234375,500,1,1
1_BP_CreatureSpawner436,BP_CreatureSpawner_C,Char_Spitter_Small_C,7371.33642578125,-144844.578125,454.2558288574219,300,1,1
1_BP_CreatureSpawner437,BP_CreatureSpawner_C,Char_Hog_C,272847.28125,-63997.921875,6152.8671875,200,1,1
1_BP_CreatureSpawner438,BP_CreatureSpawner_C,Char_Spitter_Small_C,384487.28125,-191142.921875,4522.8671875,200,1,1
1_BP_CreatureSpawner439,BP_CreatureSpawner_C,Char_Spitter_Small_C,406343.03125,-162541.453125,4701.57861328125,200,1,1
1_BP_CreatureSpawner44,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-30214.67578125,-22382.888671875,17337.416015625,6000,1,1
1_BP_CreatureSpawner440,BP_CreatureSpawner_C,Char_CrabHatcher_C,103833.109375,-125438.453125,-203.71435546875,2000,2,2
1_BP_CreatureSpawner441,BP_CreatureSpawner_C,Char_Hog_C,241757.28125,-193642.921875,1647.8671875,200,1,1
1_BP_CreatureSpawner442,BP_CreatureSpawner_C,Char_Spitter_Small_C,104244.4375,-125719.9765625,-180.0500030517578,500,1,1
1_BP_CreatureSpawner443,BP_CreatureSpawner_C,Char_Hog_C,256732.28125,-164022.921875,4412.8671875,200,1,1
1_BP_CreatureSpawner444,BP_CreatureSpawner_C,Char_Spitter_Small_C,-38898.8125,-164840.140625,-1457.5687255859375,500,1,1
1_BP_CreatureSpawner445,BP_CreatureSpawner_C,Char_Spitter_Small_C,284372.28125,-140017.921875,4982.8671875,200,1,1
1_BP_CreatureSpawner446,BP_CreatureSpawner_C,Char_Spitter_Small_C,294292.28125,-159042.921875,3707.8671875,200,1,1
1_BP_CreatureSpawner447,BP_CreatureSpawner_C,Char_Hog_C,260537.28125,-197182.921875,5057.8671875,200,1,1
1_BP_CreatureSpawner448,BP_CreatureSpawner_C,Char_Spitter_Small_C,-16870.078125,-190291.796875,6357.416015625,500,2,2
1_BP_CreatureSpawner449,BP_CreatureSpawner_C,Char_CrabHatcher_C,-17515.4453125,-187080.203125,6582.2119140625,300,1,1
1_BP_CreatureSpawner45,BP_CreatureSpawner_C,Char_Spitter_C,-24515.32421875,-10128.6064453125,20013.66796875,1000,1,1
1_BP_CreatureSpawner450,BP_CreatureSpawner_C,Char_Spitter_C,-43549.33984375,-189442.578125,2375.794189453125,500,1,1
1_BP_CreatureSpawner451,BP_CreatureSpawner_C,Char_Spitter_C,373562.28125,-241502.921875,4142.8671875,200,1,1
1_BP_CreatureSpawner452,BP_CreatureSpawner_C,Char_Hog_C,379467.28125,-169032.921875,4312.8671875,200,1,1
1_BP_CreatureSpawner453,BP_CreatureSpawner_C,Char_Spitter_Small_C,364442.28125,-162047.921875,5567.8671875,500,1,1
1_BP_CreatureSpawner454_4,BP_CreatureSpawner_C,Char_Spitter_C,399042.28125,-259932.921875,4337.8671875,200,1,1
1_BP_CreatureSpawner455,BP_CreatureSpawner_C,Char_CrabHatcher_C,-37844.34375,-193299.671875,2662.2509765625,5000,3,3
1_BP_CreatureSpawner456,BP_CreatureSpawner_C,Char_Hog_C,403436.03125,-251971.875,3888.8759765625,200,2,2
1_BP_CreatureSpawner457,BP_CreatureSpawner_C,Char_Spitter_Small_C,323947.3125,-283139.1875,2038.02001953125,500,1,1
1_BP_CreatureSpawner459,BP_CreatureSpawner_C,Char_Spitter_C,300184.15625,-296298.625,10086.3076171875,500,1,1
1_BP_CreatureSpawner460,BP_CreatureSpawner_C,Char_Spitter_C,383007.3125,-280674.1875,2493.02001953125,200,1,1
1_BP_CreatureSpawner461,BP_CreatureSpawner_C,Char_Spitter_C,313162.3125,-299439.1875,2058.02001953125,200,1,1
1_BP_CreatureSpawner462,BP_CreatureSpawner_C,Char_CrabHatcher_C,42352.12109375,-154670.546875,-71.86041259765625,7000,3,3
1_BP_CreatureSpawner463,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-90650.0234375,271267,-6610.5029296875,300,1,1
1_BP_CreatureSpawner464,BP_CreatureSpawner_C,Char_Spitter_Small_C,132550.25,-82245.34375,12400.1494140625,500,1,1
1_BP_CreatureSpawner465_26,BP_CreatureSpawner_C,Char_Spitter_Small_C,147676.671875,-76915.3515625,8609.6689453125,500,1,1
1_BP_CreatureSpawner466,BP_CreatureSpawner_C,Char_Spitter_Small_C,145435.296875,-87753.4296875,13120.2646484375,1000,2,2
1_BP_CreatureSpawner467,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,297291.09375,-289646.3125,1608.796875,800,1,1
1_BP_CreatureSpawner468,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,261409.09375,-287963.3125,22520.513671875,200,1,1
1_BP_CreatureSpawner469_4,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,272982.09375,-263537.3125,1538.796875,800,3,3
1_BP_CreatureSpawner46_16,BP_CreatureSpawner_C,Char_Spitter_Small_C,-43660.59765625,-81267.5,5090.99951171875,500,1,1
1_BP_CreatureSpawner470,BP_CreatureSpawner_C,Char_Spitter_C,144175.171875,-87272.3828125,13113.7998046875,300,1,1
1_BP_CreatureSpawner471,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,148530.625,-73267.453125,11389.1953125,1000,1,1
1_BP_CreatureSpawner472,BP_CreatureSpawner_C,Char_Spitter_C,268689.6875,-263043.1875,4016.061767578125,500,1,1
1_BP_CreatureSpawner473,BP_CreatureSpawner_C,Char_CrabHatcher_C,135551.484375,-58495.44140625,8357.208984375,300,1,1
1_BP_CreatureSpawner474,BP_CreatureSpawner_C,Char_Hog_C,267906.6875,-261639.1875,17812.0625,500,2,2
1_BP_CreatureSpawner475,BP_CreatureSpawner_C,Char_CrabHatcher_C,180058.40625,-52334.84765625,10661.2412109375,1500,3,3
1_BP_CreatureSpawner477,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,172962.046875,-93189.4375,1148.6820068359375,1000,1,1
1_BP_CreatureSpawner478,BP_CreatureSpawner_C,Char_Spitter_Small_C,169469.234375,-91370.1640625,1151.6800537109375,3000,2,2
1_BP_CreatureSpawner479_1,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,242357.09375,-276407.3125,968.796875,7500,2,2
1_BP_CreatureSpawner47_18,BP_CreatureSpawner_C,Char_AlphaHog_C,-46666.125,-57949.72265625,16169.0615234375,300,1,1
1_BP_CreatureSpawner48,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-20824.24609375,-59655.3203125,13221.3203125,1000,1,1
1_BP_CreatureSpawner480,BP_CreatureSpawner_C,Char_Spitter_Small_C,181338.953125,-74967.0078125,1258.499755859375,2000,2,2
1_BP_CreatureSpawner481,BP_CreatureSpawner_C,Char_Hog_C,267997.3125,-304359.1875,1468.0198974609375,300,2,2
1_BP_CreatureSpawner482,BP_CreatureSpawner_C,Char_AlphaHog_C,267927.3125,-303809.1875,1428.0198974609375,200,1,1
1_BP_CreatureSpawner483,BP_CreatureSpawner_C,Char_CrabHatcher_C,258566.5,-253784.3125,7650.8984375,500,2,2
1_BP_CreatureSpawner484,BP_CreatureSpawner_C,Char_Hog_C,141064.734375,-48910.58203125,3617.990478515625,1800,2,2
1_BP_CreatureSpawner485,BP_CreatureSpawner_C,Char_Spitter_C,253589.6875,-275838.1875,9886.0625,200,1,1
1_BP_CreatureSpawner486,BP_CreatureSpawner_C,Char_Spitter_C,246338.6875,-289894.1875,4668.0625,200,1,1
1_BP_CreatureSpawner487,BP_CreatureSpawner_C,Char_Hog_C,140137.984375,-45390.140625,4521.228515625,1000,1,1
1_BP_CreatureSpawner488,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,246879.6875,-292388.1875,3056.0625,200,1,1
1_BP_CreatureSpawner489,BP_CreatureSpawner_C,Char_Spitter_C,308742.3125,-299439.1875,1328.02001953125,200,1,1
1_BP_CreatureSpawner491,BP_CreatureSpawner_C,Char_CrabHatcher_C,238027.1875,-279849.9375,2973.080078125,476.8790283203125,1,1
1_BP_CreatureSpawner492,BP_CreatureSpawner_C,Char_Hog_C,144521.671875,-59349.93359375,1300.7813720703125,1500,2,2
1_BP_CreatureSpawner493,BP_CreatureSpawner_C,Char_CrabHatcher_C,140606.21875,-52116.50390625,3184.34521484375,300,1,1
1_BP_CreatureSpawner494_4,BP_CreatureSpawner_C,Char_Hog_C,234187.3125,-299534.1875,1468.0198974609375,300,2,2
1_BP_CreatureSpawner495,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,224311.625,-294902.84375,1965.521728515625,200,1,1
1_BP_CreatureSpawner496,BP_CreatureSpawner_C,Char_CrabHatcher_C,241908.75,-302042.90625,2566.28564453125,600,2,2
1_BP_CreatureSpawner497,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,250139.09375,-286466.3125,7233.796875,300,2,2
1_BP_CreatureSpawner498,BP_CreatureSpawner_C,Char_CrabHatcher_C,238256.5,-243699.3125,1060.8984375,200,1,1
1_BP_CreatureSpawner499,BP_CreatureSpawner_C,Char_CrabHatcher_C,142513.75,-54065.4765625,582.3135375976562,300,1,1
1_BP_CreatureSpawner49_4,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-100722.6484375,-38213.67578125,15424.7734375,7000,2,2
1_BP_CreatureSpawner4_39,BP_CreatureSpawner_C,Char_CrabHatcher_C,-176243.609375,-197594.515625,-1697.2542724609375,200,1,1
1_BP_CreatureSpawner5,BP_CreatureSpawner_C,Char_Stinger_C,-104203.015625,-67494.171875,16421.966796875,500,1,1
1_BP_CreatureSpawner500,BP_CreatureSpawner_C,Char_CrabHatcher_C,144046.46875,-56438.7578125,1312.03662109375,300,1,1
1_BP_CreatureSpawner501,BP_CreatureSpawner_C,Char_Hog_C,139871.328125,-68603.859375,3422.907958984375,2500,2,2
1_BP_CreatureSpawner502,BP_CreatureSpawner_C,Char_Spitter_Small_C,327902.3125,-262384.1875,2038.02001953125,1500,2,2
1_BP_CreatureSpawner503,BP_CreatureSpawner_C,Char_Hog_C,122780.3046875,77783.15625,14899.314453125,1000,2,2
1_BP_CreatureSpawner504,BP_CreatureSpawner_C,Char_Spitter_Small_C,140776.828125,-71483.375,2998.07568359375,300,1,1
1_BP_CreatureSpawner505,BP_CreatureSpawner_C,Char_CrabHatcher_C,113624.4140625,-145548.765625,2790.88427734375,500,1,1
1_BP_CreatureSpawner506,BP_CreatureSpawner_C,Char_CrabHatcher_C,116660.0078125,-145663.390625,2850.595947265625,500,1,1
1_BP_CreatureSpawner507,BP_CreatureSpawner_C,Char_Spitter_Small_C,273702.09375,-258527.3125,1963.796875,200,1,1
1_BP_CreatureSpawner508,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,262252.09375,-257257.3125,3658.796875,800,3,3
1_BP_CreatureSpawner509,BP_CreatureSpawner_C,Char_Spitter_Small_C,114873.7734375,-144288.65625,2378.0625,3000,2,2
1_BP_CreatureSpawner50_3,BP_CreatureSpawner_C,Char_AlphaHog_C,-25803.32421875,-66393.7421875,22900.060546875,300,1,1
1_BP_CreatureSpawner51,BP_CreatureSpawner_C,Char_Hog_C,-4576.64794921875,-41434.65234375,16555.67578125,1000,3,3
1_BP_CreatureSpawner510,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,394432.28125,-242247.921875,5487.8671875,200,1,1
1_BP_CreatureSpawner511,BP_CreatureSpawner_C,Char_AlphaHog_C,242417.3125,-312329.1875,6393.02001953125,200,1,1
1_BP_CreatureSpawner512,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,358552.09375,-238592.3125,2018.796875,500,3,3
1_BP_CreatureSpawner513,BP_CreatureSpawner_C,Char_Spitter_C,-10032.001953125,-156678.234375,-427.3193054199219,500,1,1
1_BP_CreatureSpawner514,BP_CreatureSpawner_C,Char_CrabHatcher_C,-5360.759765625,-195923.046875,3364.0771484375,3000,2,2
1_BP_CreatureSpawner515,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,368662.28125,-250802.921875,2062.8671875,300,1,1
1_BP_CreatureSpawner516,BP_CreatureSpawner_C,Char_CrabHatcher_C,-2962.730712890625,-201162.75,2883.1806640625,500,1,1
1_BP_CreatureSpawner517,BP_CreatureSpawner_C,Char_CrabHatcher_C,477.0523681640625,-204992.34375,1931.6456298828125,500,1,1
1_BP_CreatureSpawner518,BP_CreatureSpawner_C,Char_CrabHatcher_C,-7617.9560546875,-201823.203125,7573.11767578125,500,1,1
1_BP_CreatureSpawner519,BP_CreatureSpawner_C,Char_CrabHatcher_C,173677.625,204027.53125,-9147.6025390625,4500,3,3
1_BP_CreatureSpawner521,BP_CreatureSpawner_C,Char_Hog_C,252108.765625,-203213.765625,2025.4910888671875,800,1,1
1_BP_CreatureSpawner522,BP_CreatureSpawner_C,Char_CrabHatcher_C,190938.734375,-55318.8359375,8016.2177734375,2000,2,2
1_BP_CreatureSpawner523,BP_CreatureSpawner_C,Char_Hog_C,48281.96484375,139543.8125,13211.5009765625,2000,3,3
1_BP_CreatureSpawner524,BP_CreatureSpawner_C,Char_Hog_C,230937.8125,-214752.390625,1462.565185546875,500,1,1
1_BP_CreatureSpawner525,BP_CreatureSpawner_C,Char_AlphaHog_C,190872,-56506.9921875,8031.328125,500,1,1
1_BP_CreatureSpawner526,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,185853.0625,215626.9375,-8807.853515625,500,1,1
1_BP_CreatureSpawner527,BP_CreatureSpawner_C,Char_Hog_C,234518.765625,-199968.765625,1480.4910888671875,200,1,1
1_BP_CreatureSpawner528,BP_CreatureSpawner_C,Char_Spitter_Small_C,183208.171875,215149.09375,-8820.306640625,500,1,1
1_BP_CreatureSpawner529,BP_CreatureSpawner_C,Char_Hog_C,245564.421875,-217079.671875,1338.9886474609375,200,1,1
1_BP_CreatureSpawner52_2,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-49017.70703125,219593.9375,-4927.0693359375,300,1,1
1_BP_CreatureSpawner530,BP_CreatureSpawner_C,Char_SpaceRabbit_C,222839.03125,-230347.1875,1392.8671875,200,1,1
1_BP_CreatureSpawner531,BP_CreatureSpawner_C,Char_Hog_C,244864.421875,-225594.671875,1448.9886474609375,200,1,1
1_BP_CreatureSpawner532,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,143520.1875,196065.53125,-9157.375,500,1,1
1_BP_CreatureSpawner533,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,226157.28125,-177217.921875,1087.8671875,200,1,1
1_BP_CreatureSpawner534,BP_CreatureSpawner_C,Char_Spitter_C,262835.6875,-260361.1875,5143.0625,200,1,1
1_BP_CreatureSpawner535,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,120597.9140625,210375.546875,-7255.259765625,500,1,1
1_BP_CreatureSpawner536,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,104100.4609375,185574.734375,-3692.97216796875,500,1,1
1_BP_CreatureSpawner537,BP_CreatureSpawner_C,Char_Hog_C,202874.984375,-80286.7890625,1932.8184814453125,3000,3,3
1_BP_CreatureSpawner538,BP_CreatureSpawner_C,Char_Spitter_C,297441.6875,-296406.1875,5212.0625,200,1,1
1_BP_CreatureSpawner539,BP_CreatureSpawner_C,Char_Hog_C,239927.28125,-189067.921875,1152.8671875,200,1,1
1_BP_CreatureSpawner53_1,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,7267.79150390625,293944.71875,-3821.759765625,200,1,1
1_BP_CreatureSpawner54,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-8955.28515625,295540.625,-4324.255859375,200,1,1
1_BP_CreatureSpawner540,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,130773.9375,239092.421875,-4314.4072265625,500,1,1
1_BP_CreatureSpawner541,BP_CreatureSpawner_C,Char_NonFlyingBird_C,235352.28125,-243997.921875,1407.8671875,15000,2,2
1_BP_CreatureSpawner542,BP_CreatureSpawner_C,Char_SpaceRabbit_C,160809.921875,236682.09375,-8989.078125,500,1,1
1_BP_CreatureSpawner543,BP_CreatureSpawner_C,Char_SpaceRabbit_C,178504.515625,203386.6875,-9119.904296875,500,1,1
1_BP_CreatureSpawner544,BP_CreatureSpawner_C,Char_Hog_C,263147.8125,-232507.390625,1137.565185546875,200,2,2
1_BP_CreatureSpawner545,BP_CreatureSpawner_C,Char_SpaceRabbit_C,133863.484375,200788.578125,-7344.15869140625,500,1,1
1_BP_CreatureSpawner546,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,142032.71875,116439.359375,12198.4033203125,1000,1,1
1_BP_CreatureSpawner547,BP_CreatureSpawner_C,Char_Spitter_Small_C,209107.171875,-81441.1328125,3389.793701171875,300,1,1
1_BP_CreatureSpawner548,BP_CreatureSpawner_C,Char_Spitter_Small_C,207625.234375,-84396.546875,3222.500244140625,500,1,1
1_BP_CreatureSpawner549,BP_CreatureSpawner_C,Char_Hog_C,215742.28125,-182597.921875,10377.8671875,200,1,1
1_BP_CreatureSpawner55,BP_CreatureSpawner_C,Char_CaveStinger_C,12161.0283203125,277067.6875,-5562.54833984375,200,1,1
1_BP_CreatureSpawner550,BP_CreatureSpawner_C,Char_CrabHatcher_C,180895.578125,-88795.4921875,9279.3466796875,1500,2,2
1_BP_CreatureSpawner551,BP_CreatureSpawner_C,Char_Hog_C,195505.53125,-67149.46875,3904.7783203125,6000,3,3
1_BP_CreatureSpawner552,BP_CreatureSpawner_C,Char_Hog_C,218947.28125,-191967.921875,12157.8671875,200,1,1
1_BP_CreatureSpawner553,BP_CreatureSpawner_C,Char_Hog_C,222322.28125,-205037.921875,1327.8671875,200,1,1
1_BP_CreatureSpawner554,BP_CreatureSpawner_C,Char_NonFlyingBird_C,230392.28125,-211677.921875,1347.8671875,15000,2,2
1_BP_CreatureSpawner555,BP_CreatureSpawner_C,Char_Hog_C,245164.421875,-238314.671875,1418.9886474609375,200,1,1
1_BP_CreatureSpawner556,BP_CreatureSpawner_C,Char_Hog_C,242327.8125,-251842.390625,1302.565185546875,200,1,1
1_BP_CreatureSpawner557,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,229119.6875,-205798.1875,12226.0625,200,1,1
1_BP_CreatureSpawner558,BP_CreatureSpawner_C,Char_SpaceRabbit_C,118166.625,223138.859375,-6853.654296875,500,1,1
1_BP_CreatureSpawner559,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,313582.1875,-254641.140625,2582.125732421875,200,1,1
1_BP_CreatureSpawner560,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,394907.1875,-239481.140625,4317.1259765625,200,1,1
1_BP_CreatureSpawner561,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,86214.7578125,117506.1484375,8899.103515625,1000,1,1
1_BP_CreatureSpawner562,BP_CreatureSpawner_C,Char_Spitter_Small_C,279517.28125,-255587.9375,1477.8671875,200,1,1
1_BP_CreatureSpawner563,BP_CreatureSpawner_C,Char_Spitter_Small_C,272567.28125,-245802.9375,1967.8671875,200,1,1
1_BP_CreatureSpawner564,BP_CreatureSpawner_C,Char_Spitter_C,197869.6875,-166473.1875,15321.0625,200,1,1
1_BP_CreatureSpawner565,BP_CreatureSpawner_C,Char_Spitter_C,195871.53125,-169124.75,13369.44921875,200,1,1
1_BP_CreatureSpawner566,BP_CreatureSpawner_C,Char_Hog_C,372165.28125,-225995.921875,4342.8671875,200,1,1
1_BP_CreatureSpawner567,BP_CreatureSpawner_C,Char_Hog_C,203037.3125,-313544.1875,4288.01953125,200,1,1
1_BP_CreatureSpawner568,BP_CreatureSpawner_C,Char_Spitter_C,194011.046875,-69157.6484375,4587.4833984375,300,1,1
1_BP_CreatureSpawner569,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,48627.65234375,-131507.09375,582.263671875,3000,6,6
1_BP_CreatureSpawner56_2,BP_CreatureSpawner_C,Char_CaveStinger_C,-90567.125,48747.6875,1120.474609375,500,1,1
1_BP_CreatureSpawner57,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-94965.3203125,44822.18359375,4565.53466796875,300,1,1
1_BP_CreatureSpawner570,BP_CreatureSpawner_C,Char_CrabHatcher_C,192368.703125,-43699.59765625,5708.65478515625,3000,3,3
1_BP_CreatureSpawner571,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,361322.28125,-209752.921875,4082.8671875,20000,4,4
1_BP_CreatureSpawner572,BP_CreatureSpawner_C,Char_AlphaHog_C,343300.9375,-240357.765625,3393.02001953125,200,1,1
1_BP_CreatureSpawner574,BP_CreatureSpawner_C,Char_NonFlyingBird_C,266607.28125,-179262.921875,3702.8671875,200,1,1
1_BP_CreatureSpawner576,BP_CreatureSpawner_C,Char_Hog_C,226294.421875,-252679.671875,6643.98828125,200,1,1
1_BP_CreatureSpawner577,BP_CreatureSpawner_C,Char_CrabHatcher_C,220591.03125,-174757.46875,1300.61328125,200,1,1
1_BP_CreatureSpawner578,BP_CreatureSpawner_C,Char_Hog_C,274847.28125,-164037.921875,4297.8671875,200,1,1
1_BP_CreatureSpawner579,BP_CreatureSpawner_C,Char_NonFlyingBird_C,102422.7109375,180611.109375,-3508.547119140625,5000,3,3
1_BP_CreatureSpawner58,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-92711.59375,47632.890625,2409.088134765625,300,1,1
1_BP_CreatureSpawner582,BP_CreatureSpawner_C,Char_Hog_C,265402.28125,-146182.921875,4497.8671875,200,1,1
1_BP_CreatureSpawner583,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,185085.34375,-45697.07421875,5621.12255859375,5000,6,6
1_BP_CreatureSpawner584,BP_CreatureSpawner_C,Char_NonFlyingBird_C,134040.59375,156567.21875,1894.422607421875,5000,3,3
1_BP_CreatureSpawner585,BP_CreatureSpawner_C,Char_Spitter_C,232719.6875,-223848.1875,13891.0625,200,1,1
1_BP_CreatureSpawner59,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-90574.6875,54081.140625,3467.095703125,300,1,1
1_BP_CreatureSpawner590,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,227182.28125,-160237.921875,2847.8671875,200,1,1
